170,863
811,705
647,689
852,362
913,81
960,418
419,148
317,56
639,107
871,430
996,386
375,855
887,595
738,858
724,142
190,507
52,891
836,71
922,105
156,260
578,220
45,93
323,310
42,186
811,49
941,706
511,20
398,387
180,371
154,167
529,488
102,378
978,591
24,391
513,211
269,581
270,170
784,390
947,561
637,395
679,622
733,749
124,123
133,708
312,250
600,696
645,130
865,931
479,547
501,679
876,493
245,570
315,505
821,969
370,863
953,616
125,487
267,582
528,953
425,947
176,703
121,598
405,639
334,52
122,287
587,231
892,728
985,351
100,902
296,256
156,959
624,151
825,269
567,139
161,454
438,237
752,323
895,401
241,953
198,53
450,193
