531,20
761,982
40,870
492,341
569,230
930,10
167,903
942,809
246,730
443,930
183,103
201,864
653,349
642,841
150,332
360,478
642,315
711,580
490,582
943,697
199,800
256,87
941,316
962,791
360,833
738,712
157,961
928,298
523,837
711,816
952,926
353,422
231,163
839,405
452,309
403,816
408,340
715,577
502,365
556,791
216,616
949,121
581,260
627,617
130,965
392,255
250,355
562,166
71,682
747,474
959,454
340,193
402,511
470,867
579,132
715,734
691,406
768,735
468,795
811,591
734,523
566,89
780,905
462,639
739,887
421,477
401,812
680,944
833,980
681,629
2,794
463,363
52,559
135,556
95,365
62,197
814,437
759,218
17,506
194,888
910,262
207,930
767,299
816,696
678,162
274,540
641,621
995,443
380,511
933,646
435,343
144,848
752,470
821,80
640,775
267,903
434,376
967,467
413,989
802,746
994,323
193,272
911,908
70,814
484,353
443,742
670,132
769,46
425,613
226,818
446,956
651,89
733,687
600,650
322,803
684,530
279,222
595,427
356,128
767,448
821,120
342,256
7,864
545,630
402,740
473,664
706,48
6,122
581,486
381,202
994,234
774,854
218,174
339,109
149,903
614,804
635,45
313,116
135,505
559,879
977,150
86,794
233,729
448,135
899,952
563,531
823,264
196,317
628,486
835,957
772,772
422,614
51,166
198,558
225,806
814,811
71,477
214,794
479,842
259,814
513,482
691,192
797,691
284,612
55,144
447,128
442,295
111,595
855,203
3,479
637,893
774,501
659,723
785,441
567,382
138,604
660,648
849,454
508,745
732,519
792,244
955,394
972,421
193,730
129,497
234,905
80,168
217,738
537,700
750,4
722,475
434,402
873,828
897,577
829,958
955,148
218,440
779,850
423,603
779,777
19,962
297,21
225,400
1000,701
408,611
7,688
198,232
978,77
61,871
978,414
64,146
988,128
576,514
654,667
747,880
262,787
315,187
723,199
72,126
405,439
152,563
618,452
787,726
402,986
551,614
329,287
129,638
615,461
555,13
514,974
388,277
984,27
913,307
305,435
619,779
324,186
203,496
221,608
761,20
193,575
66,774
452,794
38,17
10,308
624,625
770,723
408,939
842,231
535,640
128,663
874,58
957,585
593,42
164,118
708,573
594,667
999,333
771,411
154,145
855,488
928,197
645,400
50,596
788,131
484,987
499,171
449,300
691,690
941,792
386,462
719,934
724,107
719,149
376,790
681,290
216,366
46,847
524,177
928,307
995,215
370,976
765,417
709,229
112,611
914,341
982,333
612,801
726,500
291,198
925,51
129,403
938,307
754,714
266,505
945,116
524,428
869,991
449,467
548,368
140,916
73,205
125,103
447,810
105,479
219,418
90,156
373,670
949,528
499,1
840,90
827,131
713,313
168,849
686,634
362,517
306,915
73,704
543,727
228,428
543,225
235,462
235,642
724,636
908,319
617,486
900,698
641,926
890,180
21,498
804,785
331,974
959,637
68,343
256,255
621,206
321,419
79,770
630,724
732,450
815,188
499,699
16,330
194,84
663,529
521,225
990,802
772,799
80,247
973,324
731,807
953,692
958,318
995,809
863,611
799,122
944,90
113,840
636,778
122,880
208,139
349,374
945,484
582,794
301,152
260,931
447,123
148,735
962,834
512,504
109,474
967,56
802,284
182,199
355,894
251,510
205,35
887,340
473,973
630,112
905,926
785,287
104,511
170,847
559,468
870,362
194,399
108,344
262,99
491,788
710,305
917,914
151,229
766,132
375,977
