244,484
657,386
800,396
953,556
347,832
3,910
879,957
344,402
453,946
145,832
971,809
702,471
445,472
765,722
364,763
832,8
771,52
727,679
269,584
471,703
47,966
722,797
322,70
81,438
762,745
252,812
556,926
767,289
685,728
404,753
22,110
370,908
95,779
899,240
776,994
658,714
289,650
973,420
295,871
926,50
588,994
81,365
740,945
419,331
208,79
4,3
371,785
146,527
117,613
709,278
385,767
179,891
928,565
313,71
422,175
786,943
413,974
134,433
830,672
351,466
995,467
920,625
329,857
395,21
738,612
742,185
359,756
763,251
41,234
979,236
497,569
747,41
662,525
716,464
801,259
863,998
613,85
66,602
397,443
299,146
470,247
693,634
470,382
25,903
306,849
275,746
47,1000
550,260
873,901
297,361
652,136
195,913
745,676
350,455
51,614
152,1
651,467
488,536
554,623
864,515
321,493
907,16
853,557
169,880
252,657
499,936
517,365
485,553
21,609
267,577
622,411
489,765
109,434
839,106
649,134
999,728
113,804
651,112
139,937
203,322
24,52
838,37
183,799
853,828
839,387
233,928
332,478
166,657
645,330
6,974
372,443
392,96
255,946
686,673
154,975
714,844
964,378
693,71
348,195
117,616
254,784
100,895
889,782
453,631
201,338
254,363
675,464
283,142
46,111
49,837
948,932
455,265
27,874
672,709
231,474
459,688
855,111
674,658
272,381
82,496
420,174
534,606
866,794
887,864
452,37
12,518
38,838
784,235
887,314
875,75
732,306
586,773
720,819
760,390
50,162
575,788
704,854
864,899
39,426
177,975
221,786
139,625
838,146
672,372
295,953
462,280
160,70
742,920
248,278
655,536
244,114
558,367
768,294
464,265
295,743
357,559
116,483
536,493
309,366
740,373
299,469
346,585
882,566
969,571
873,833
313,538
655,328
241,515
625,407
343,139
772,900
605,214
940,879
99,390
950,60
791,357
296,386
138,655
111,50
581,915
252,498
78,554
582,372
317,738
333,295
225,969
32,455
605,313
743,201
157,564
710,709
67,974
806,366
485,651
72,861
325,617
753,851
834,289
919,726
65,555
740,483
560,559
305,389
411,643
426,806
320,692
969,977
908,756
255,678
185,616
237,483
283,254
598,467
224,237
103,506
554,582
702,141
978,120
314,732
954,71
963,91
887,863
900,665
545,487
29,20
51,210
809,533
488,633
1000,538
26,335
725,326
43,215
270,691
503,935
76,1
80,288
540,836
376,835
605,331
499,599
435,307
142,733
591,221
236,746
598,242
316,65
539,777
261,956
556,533
719,264
79,413
115,991
356,575
287,747
52,35
964,54
758,407
618,274
216,132
928,68
100,20
9,661
364,805
297,595
187,191
641,735
597,226
468,108
952,833
347,396
1,653
565,961
303,597
760,622
214,734
289,411
782,226
18,653
690,474
545,74
245,274
979,958
942,372
165,853
978,716
987,186
442,120
686,707
268,297
289,821
919,969
99,191
333,385
102,314
836,269
258,733
137,306
128,80
499,690
750,682
550,958
844,484
912,427
442,911
518,19
927,82
385,922
731,957
759,247
560,524
534,784
63,367
254,440
247,513
588,140
341,73
672,468
907,388
806,671
222,7
438,520
611,960
621,712
907,132
417,256
917,818
995,405
10,121
649,785
496,69
982,201
72,650
503,527
857,724
545,65
112,451
127,520
734,477
833,960
244,777
528,958
554,821
753,104
419,575
116,668
44,841
101,958
514,656
571,754
88,521
945,374
994,199
656,606
749,419
744,839
541,859
697,542
411,588
981,895
859,402
125,917
515,317
551,407
876,278
68,634
557,834
857,294
679,862
928,936
234,89
84,573
412,956
840,948
358,134
726,382
936,312
133,252
168,80
425,561
68,258
46,317
925,379
205,754
175,518
471,924
372,320
265,231
180,254
299,592
80,590
363,656
549,93
656,48
384,678
242,501
630,692
26,705
71,355
975,294
928,505
120,593
635,95
774,949
103,518
640,883
48,188
32,841
980,364
239,349
560,191
469,124
477,124
38,210
604,369
347,996
181,565
886,903
161,388
108,703
434,708
51,147
381,340
596,610
319,573
249,979
228,790
913,991
807,966
39,180
366,290
65,613
976,924
235,113
759,89
481,674
657,68
625,289
427,27
78,645
39,851
461,375
639,695
800,851
159,158
574,917
465,930
881,200
982,466
354,783
246,26
460,995
875,747
9,769
351,9
946,199
885,689
905,116
972,66
638,157
176,511
256,738
490,697
624,307
910,184
236,147
249,273
842,41
463,624
682,756
582,893
700,294
404,107
750,106
273,476
956,290
545,552
21,43
871,969
46,56
618,175
485,694
920,826
103,560
278,995
84,896
932,12
774,566
121,122
32,626
262,558
998,46
44,30
342,255
793,987
170,802
622,783
662,788
562,636
582,330
994,844
758,299
30,456
128,653
763,303
45,696
220,433
48,316
474,866
45,187
726,424
364,317
784,885
3,485
432,98
785,486
108,714
896,955
784,353
331,137
152,458
978,926
404,646
709,334
713,191
699,517
962,221
780,79
123,464
740,436
93,37
235,653
250,959
10,140
970,285
726,574
515,142
950,603
395,146
547,682
175,457
871,329
950,959
356,37
335,696
194,806
91,644
625,491
494,582
793,36
984,656
427,123
846,434
145,53
816,576
664,68
516,760
629,716
396,642
370,631
677,222
900,979
399,213
172,47
777,216
108,679
229,367
429,93
797,252
47,477
343,967
308,73
217,918
287,201
530,655
847,524
939,477
524,474
36,799
938,587
671,439
115,695
843,645
933,749
680,820
625,164
532,961
380,146
976,954
158,983
609,922
27,883
888,506
107,932
819,723
24,347
318,623
171,707
24,367
227,791
375,41
740,903
187,1000
484,198
773,32
706,871
15,172
66,41
559,544
213,869
277,355
862,626
641,627
865,705
662,341
323,871
689,726
259,587
988,583
601,724
270,639
461,500
426,464
154,634
551,11
67,62
60,19
527,307
119,775
329,917
157,433
462,333
965,517
414,625
645,522
832,714
405,832
865,247
882,511
53,224
137,723
789,301
535,832
