860,746
71,492
66,31
101,393
635,212
994,157
398,832
116,938
369,724
333,731
908,213
249,442
384,188
574,975
614,760
960,402
19,73
511,509
157,883
750,111
64,938
284,670
360,727
908,722
800,869
62,65
167,449
611,7
87,126
134,571
287,48
606,431
72,177
255,956
305,147
968,624
634,942
275,430
823,401
119,532
163,124
178,742
785,912
219,510
178,676
271,626
789,841
697,542
366,361
762,88
216,555
533,883
384,106
68,104
627,1
522,606
336,69
115,548
466,632
160,769
661,117
126,890
891,922
271,48
704,419
237,704
792,25
724,572
80,968
571,81
108,456
984,127
641,593
823,280
652,560
740,40
647,887
678,132
845,78
30,870
517,373
168,271
873,761
509,409
390,65
660,242
299,110
908,305
165,848
330,456
531,975
782,729
533,765
153,223
677,515
741,495
368,797
130,832
781,334
391,27
166,951
7,54
192,12
786,67
703,224
727,598
553,4
394,658
833,263
162,252
872,237
202,310
168,581
525,214
628,269
962,654
882,52
21,333
24,723
593,862
471,598
373,229
538,737
940,206
655,751
695,592
798,977
377,629
668,820
827,171
708,250
258,784
926,590
946,149
760,924
991,262
670,299
132,939
954,389
617,246
55,995
420,548
770,202
762,286
120,400
268,824
921,153
942,586
214,329
43,497
950,681
82,71
280,154
105,25
25,479
852,839
614,703
290,688
941,817
879,493
613,501
40,859
362,502
164,799
856,641
816,452
925,202
864,568
350,860
634,298
419,49
732,741
757,760
844,323
822,338
34,244
536,87
87,464
913,115
781,290
234,880
724,61
287,409
652,38
661,199
880,211
992,182
711,851
86,676
462,81
266,717
451,629
963,50
579,61
594,686
673,644
952,622
17,245
639,741
14,971
894,846
646,779
940,330
412,354
778,138
790,258
64,729
912,217
780,535
158,21
27,941
619,858
792,134
910,881
798,1000
876,817
400,386
311,297
661,622
722,727
565,524
711,323
658,167
934,917
735,529
249,94
26,278
626,691
710,36
896,621
125,465
291,132
926,547
259,696
291,168
370,214
654,597
733,915
227,185
96,65
933,677
688,18
741,736
896,162
953,202
260,840
143,300
51,12
858,401
105,239
521,555
49,854
996,82
843,676
726,618
26,856
142,252
828,669
630,372
179,300
593,137
820,874
757,339
318,995
320,355
946,968
269,763
444,773
779,277
114,448
140,842
798,513
61,266
84,108
226,312
114,46
860,360
818,890
274,473
934,506
732,664
179,767
77,370
286,423
167,90
688,174
472,48
896,174
766,445
452,23
192,371
918,535
421,133
383,704
906,654
554,936
983,431
330,829
214,216
120,882
271,361
162,221
97,920
302,650
723,941
989,680
749,890
215,176
